Title,Author,Info,Link,Author Link
Gücünü Hatırlarken,Kutay Ersöz,"Arsenal, Community Shield'i 14. kez kazandı. Bunların 6 tanesi ise son 18 yıla denk geldi. Son dönemdeki finaller, uzun süredir devam eden Arsene Wenger dönemine de ışık tutuyor.",http://www.socratesdergi.com/2015/08/03/gucunu-hatirlarken/,http://www.socratesdergi.com/author/kutayersoz/
Şüphenin Gölgesinde,İNAN ÖZDEMİR,Atletizm yeni bir doping skandalıyla karşı karşıya. Dünya yine gözlerini sporun kirli taraflarına çevirdi. Bu sefer bir şey değişecek mi?,http://www.socratesdergi.com/2015/08/03/suphenin-golgesinde/,http://www.socratesdergi.com/author/inanozdemir/
Bir ‘Ronaldocu’nun Messi itirafı,Kutay Ersöz,Tanıdığım ilk günden beri Ronaldo hayranıydı ama artık bana telefonundan Messi videoları izletiyor...,http://www.socratesdergi.com/2015/08/02/bir-ronaldocunun-messi-itirafi/,http://www.socratesdergi.com/author/kutayersoz/
SAYFALARDAN SAHALARA: QUIDDITCH’İN SIRADIŞI EVRENİ,Sevecen Tunç,"Quidditch, doğa üstü güçleri olmayan bizler için ütopik bir spor. Peki Muggle Quidditch? BOUN CENTAURS’un gözünden bu yeni sporun hikayesi...",http://www.socratesdergi.com/2015/08/02/sayfalardan-sahalara-quidditchin-siradisi-evreni/,http://www.socratesdergi.com/author/sevecen-tunc/
Eski Günlerdeki Gibi,Socrates,NBA oyuncuları ilk kez Afrika'da parkedeydi ve seyircileri bekleyen büyük bir sürpriz vardı.,http://www.socratesdergi.com/2015/08/01/eski-gunlerdeki-gibi/,http://www.socratesdergi.com/author/socratesdergi/
Boş Halkalar,Şevket F. Erbay,"Olimpiyat düzenlemenin ne kadarının prestij, ne kadarının ‘enayilik’ olduğu tartışmaları alevlendi. Görülüyor ki Atina 2004 yüzünden Yunanistan’ın başına gelenler halkların gözünü açtı, ama sermayenin derdi başka. Peki hangisi kazanacak?",http://www.socratesdergi.com/2015/08/01/bos-halkalar/,http://www.socratesdergi.com/author/sevket/
İKLİM DEĞİŞİR DE NE OLUR?,Caner Eler,Socrates'in beşinci sayısında ana konu: Transferler.,http://www.socratesdergi.com/2015/08/01/iklim-degisir-de-ne-olur/,http://www.socratesdergi.com/author/canereler/
Çin Hariç Herkes,Socrates,Uygurların kimlik mücadelesinde futbolun da önemli bir yeri var.,http://www.socratesdergi.com/2015/08/01/cin-haric-herkes/,http://www.socratesdergi.com/author/socratesdergi/
Havuzun En Büyükleri,Gülşah Günenç,Kazan'da zorlu mücadelelerin başlamasına çok az kaldı. Dünya Yüzme Şampiyonası öncesinde favorilere göz atıyoruz.,http://www.socratesdergi.com/2015/08/01/havuzun-en-buyukleri/,http://www.socratesdergi.com/author/gulsahgunenc/
İlk Olmanın Heyecanı,Socrates,"NBA organizasyonu ilk defa Afrika'da bir maç yapacak. Bu maçın parçalarından Pau Gasol, Africa Game 2015 öncesinde basın karşısında.",http://www.socratesdergi.com/2015/07/31/ilk-olmanin-heyecani/,http://www.socratesdergi.com/author/socratesdergi/
"AMAÇ, AMAÇSIZLIĞI KORUMAKTIR",Socrates,"Kaan Tornacı, Albert Camus'nün futbolla ilişkisine dair yazdı...",http://www.socratesdergi.com/2015/07/31/amac-amacsizligi-korumaktir/,http://www.socratesdergi.com/author/socratesdergi/
Sporun Yaşayan Efsaneleri,Socrates,"Bant Mag'in seçkisiyle, Jatomi Mag için hazırlanan Sporun Yaşayan Efsaneleri Sergisi açıldı.",http://www.socratesdergi.com/2015/07/31/sporun-yasayan-efsaneleri/,http://www.socratesdergi.com/author/socratesdergi/
Her Şeyi Yapabilen Forvet,Emre Özcan,"Mario Gomez, Fiorentina'daki son iki yılında çok sakatlık yaşamış olabilir. Peki ya sağlıklı kalırsa?",http://www.socratesdergi.com/2015/07/31/her-seyi-yapabilen-forvet/,http://www.socratesdergi.com/author/emreozcan/
Kupürlerden Doğan Yıldız,Fatih Demireli,"Mario Gomez'in bu sezon attığı gollere sadece Beşiktaşlılar sevinmeyecek. Kasabası ve annesinin kupür defteri, hep olduğu gibi onun yanında. ",http://www.socratesdergi.com/2015/07/30/kupurlerden-dogan-yildiz/,http://www.socratesdergi.com/author/fatihdemireli/
TRİBÜNLERDE ŞİDDET: MASKE VE İHTİŞAMI,Socrates,"İstanbul Bilgi Üniversitesi Araştırma Görevlisi Anıl Sayan, toplumun tribün olaylarına bakış açısını değerlendirdi.",http://www.socratesdergi.com/2015/07/30/tribunlerde-siddet-maske-ve-ihtisami/,http://www.socratesdergi.com/author/socratesdergi/
"Drogba, Montreal’in Buzlarını Eritti",Dağhan Irak,"Didier Drogba, futbolla pek de içli dışlı olmayan Montreal şehri için ne ifade ediyor? Dağhan Irak, cevabı Montreal basınında aradı.",http://www.socratesdergi.com/2015/07/30/drogba-montrealin-buzlarini-eritti/,http://www.socratesdergi.com/author/daghan-irak/
Tek Kollu Futbol Tanrısı,İlhan Özgen,30 Temmuz 1930’da oynanan ilk Dünya Kupası finalinin kahramanlarından biri de engellere karşı koyan golcü Hector Castro’ydu. ,http://www.socratesdergi.com/2015/07/30/tek-kollu-futbol-tanrisi/,http://www.socratesdergi.com/author/ilhanozgen/
Sezonun Golleri,Socrates,"UEFA, sezonun en iyi golünü seçecek. Adaylar 10'a indi, aralarında Türkiye'de atılmış bir gol de var...",http://www.socratesdergi.com/2015/07/29/sezonun-golleri/,http://www.socratesdergi.com/author/socratesdergi/
Vefalı Andy,Socrates,"Emeklilik bile Andy Roddick’in, eski partneri Mardy Fish ile son kez oynamasına engel değil.",http://www.socratesdergi.com/2015/07/29/vefali-andy/,http://www.socratesdergi.com/author/socratesdergi/
Hayatının En Uzun Koşusu,Binnaz Saktanber,"Dünyanın en iyi atletlerinden Caitlyn Jenner, 65 yıllık koşusunun son etabında nihayet kendisi olabildi. ",http://www.socratesdergi.com/2015/07/29/hayatinin-en-uzun-kosusu/,http://www.socratesdergi.com/author/binnazsaktanber/
Görev Adamı,Aras YETİŞ,"O sadece başarılı bir yüzücü değil, tüm otizmliler için bir umut ışığı. ‘Özel’ sporcu Doruk Davran ve babası Fuat Davran, bu yolculuğu Socrates’e anlattı.",http://www.socratesdergi.com/2015/07/29/gorev-adami/,http://www.socratesdergi.com/author/arasyetis/
Lucescu’nun Kadıköy anıları,Kutay Ersöz,"Lucescu, Türkiye'de Galatasaray ve Beşiktaş'ı çalıştırdı, Fenerbahçe'nin hep karşısında oldu. Kariyerinin en büyük başarısını kazanırken ise Kadıköy'deydi. Üstelik sahada Fenerbahçe yoktu!",http://www.socratesdergi.com/2015/07/28/lucescunun-kadikoy-anilari/,http://www.socratesdergi.com/author/kutayersoz/
Kırkpınar’da Bir Gün,Kerimcan Akduman,"654. Kırkpınar Yağlı Güreşleri'ni yerinde takip eden Kerimcan Akduman, izlenimlerini paylaştı.",http://www.socratesdergi.com/2015/07/28/kirkpinarda-bir-gun/,http://www.socratesdergi.com/author/kerimcan/
Almanya Duvarı Yıktı!,Kutay Ersöz,"Kevin De Bruyne, Almanya'da yılın futbolcusu seçildi. Belçikalı oyuncu, bunu başaran beşinci yabancı oyuncu oldu. Bu beş yabancı da son 12 sene içinde bu ödülü aldı.",http://www.socratesdergi.com/2015/07/27/almanya-duvari-yikti/,http://www.socratesdergi.com/author/kutayersoz/
Hayaline Kulaç At,Socrates,Dünyanın en zorlu 7 rotasını aşmayı başaran açık deniz yüzücüsü Adam Walker ile Samsung Kıtalararası Yüzme Yarışı kapsamında geldiği İstanbul'da buluştuk.,http://www.socratesdergi.com/2015/07/27/hayaline-kulac-at/,http://www.socratesdergi.com/author/socratesdergi/
İstanbul’da bir ilk,Socrates,"2015 WTA İstanbul Cup sona erdi. Haftanın en kârlı ismi, Lesia Tsurenko’ydu. ",http://www.socratesdergi.com/2015/07/26/istanbulda-bir-ilk/,http://www.socratesdergi.com/author/socratesdergi/
Unutmak Kolay Olsa,Şaban Işık,Ricardo Quaresma transferi Beşiktaş taraftarınca birbirine zıt duygularla karşılandı. Muhalifler neden muhalif? Şaban Işık yazdı...,http://www.socratesdergi.com/2015/07/26/unutmak-kolay-olsa/,http://www.socratesdergi.com/author/sabanisik/
Tanman’ın Veda Günü,Kutay Ersöz,"Galatasaray'daki görevinden önceki gün istifa eden Cüneyt Tanman, 24 sene önce futbola da veda etmişti. Trabzonspor ile oynanan maç, geleceğin efsanelerini de ortaya çıkarmıştı.",http://www.socratesdergi.com/2015/07/26/tanmanin-veda-gunu/,http://www.socratesdergi.com/author/kutayersoz/
Şimdi Bitti,İNAN ÖZDEMİR,Nairo Quintana'nın 2015 Fransa Bisiklet Turu'nun son tırmanış etabındaki kaçışı sıradan bir ataktan fazlasıydı.,http://www.socratesdergi.com/2015/07/26/simdi-bitti/,http://www.socratesdergi.com/author/inanozdemir/
20 Kelimede Pehlivanlar Kâbe’si,Sevecen Tunç,"Tarihi Kırkpınar Yağlı Güreşleri'nin 654'üncüsü cuma günü başladı. Terimleri, deyimleri, kahraman ve efsaneleriyle bu kendine has dünyaya dair bir kılavuz hazırladık...",http://www.socratesdergi.com/2015/07/25/20-kelimede-pehlivanlar-kabesi/,http://www.socratesdergi.com/author/sevecen-tunc/
20 Kelimede Pehlivanlar Kâbe’si,Atahan Altınordu,,http://www.socratesdergi.com/2015/07/25/20-kelimede-pehlivanlar-kabesi-2/,http://www.socratesdergi.com/author/atahanaltinordu/
Diego’nun Diğer Öyküsü,Kutay Ersöz,Hikayesi biraz daha gösterişli gelişseydi 2006'da Dünya Kupası'nı da kazanabilirdi. Fakat o 36 yaşında bir Malta takımında oynamayı tercih etti! Miccoli'nin öyküsü idolü Maradona'nın tam zıttı ama yol hemen hemen aynı...,http://www.socratesdergi.com/2015/07/24/diegonun-diger-oykusu/,http://www.socratesdergi.com/author/kutayersoz/
PIERCE’IN ZORLU 5’İ,Socrates,"NBA'de 17 yılı deviren Paul Pierce, karşılaştığı rakipler arasından savunması en zor 5 oyuncuyu yazdı. ",http://www.socratesdergi.com/2015/07/24/piercein-zorlu-5i/,http://www.socratesdergi.com/author/socratesdergi/
İhtiyacı olanların finali,Kutay Ersöz,"Libertadores'te finalistler belli oldu. Bir tarafta Güney Amerikalı olmayan bir takım, diğer tarafta 19 senedir kupayı kaldıramayan bir dev...",http://www.socratesdergi.com/2015/07/23/ihtiyaci-olanlarin-finali/,http://www.socratesdergi.com/author/kutayersoz/
Ölümün Kıyısında Bir Tutku,Socrates,İstesek de istemesek de kazalar Formula 1'in bir parçası. Jules Bianchi de bize tarihi hatırlatıyor.,http://www.socratesdergi.com/2015/07/23/olumun-kiyisinda-bir-tutku/,http://www.socratesdergi.com/author/socratesdergi/
Çıldırtan Denge,Kutay Ersöz,Hamza Hamzaoğlu ve Cüneyt Tanman'ın her açıklaması Galatasaraylı taraftarları rahatsız ediyor. Oysa çok da ilginç cümleler kullanmıyorlar. O zaman sıkıntı nerede?,http://www.socratesdergi.com/2015/07/22/cildirtan-denge/,http://www.socratesdergi.com/author/kutayersoz/
Messi’de Anlaşmak,Socrates,Luis Suarez ve ufak bir taraftarın buluştuğu nokta: En iyisi Lionel Messi.,http://www.socratesdergi.com/2015/07/22/messide-anlasmak/,http://www.socratesdergi.com/author/socratesdergi/
Becky’nin Yolculuğu,Socrates,"Yaz Ligi’nde takım çalıştıran ilk kadın koç Becky Hammon, bu deneyimi zaferler noktaladı. Şampiyonluğa uzanan yolculuğu fotoğraflarla hatırlıyoruz.",http://www.socratesdergi.com/2015/07/22/beckynin-yolculugu/,http://www.socratesdergi.com/author/socratesdergi/
Yardım Eli,Socrates,Hayatta kazanmak ve başarılardan çok daha fazlası var. Tanıdık bir isim bunu geçtiğimiz günlerde Malawi'de gösterdi.,http://www.socratesdergi.com/2015/07/22/yardim-eli/,http://www.socratesdergi.com/author/socratesdergi/
Güzellik Yanılgısı,Socrates,"Kareem Abdul-Jabbar'a göre, kadınlar için belirlenen güzellik algısı hatalı. Efsane pivot, olması gerekeni TIME için kaleme aldı.",http://www.socratesdergi.com/2015/07/22/guzellik-yanilgisi/,http://www.socratesdergi.com/author/socratesdergi/
Yarıya İnmiş Fransız Bayrakları,Mali Selışık,"Jules Bianchi, Ferrari direksiyonunda şampiyon olan ilk Fransız olabilirdi. Belki olmazdı, aslında çok da önemli değildi.",http://www.socratesdergi.com/2015/07/21/yariya-inmis-fransiz-bayraklari/,http://www.socratesdergi.com/author/maliselisik/
Mülteci Bir Topçunun Düzensiz Seyir Defteri,Socrates,"Özgür Can Özbek, Arsenal merkezli Londra macerasını anlattı.",http://www.socratesdergi.com/2015/07/21/multeci-bir-topcunun-duzensiz-seyir-defteri/,http://www.socratesdergi.com/author/socratesdergi/
Gökten Kuyt İndi,Kutay Ersöz,Bu yaz evine dönenler çoğunlukta... Tevez'den sonra Kuyt da hikâyenin başına döndü. Tevez'den farkı; o helikopterle dönmeyi tercih etti.,http://www.socratesdergi.com/2015/07/21/gokten-kuyt-indi/,http://www.socratesdergi.com/author/kutayersoz/
Tribünün yaz mesaisi,Kutay Ersöz,"Türkiye'de futbol tatile girse de taraftarlar tatil yapmaz. Yeni gelen yıldız futbolcunun karşılanması, artık en az bir lig maçı kadar önemli.",http://www.socratesdergi.com/2015/07/19/tribunun-yaz-mesaisi/,http://www.socratesdergi.com/author/kutayersoz/
İstanbul Cup Zamanı,Socrates,İlki bundan tam 10 sene önce oynanan turnuva sekizincisi ile yeniden başlıyor. Bakalım bu hafta kimleri izleyeceğiz?,http://www.socratesdergi.com/2015/07/19/istanbul-cup-zamani/,http://www.socratesdergi.com/author/socratesdergi/
Ölü Sezon?,Buğra Balaban,"NBA'de, DeAndre Jordan ve LaMarcus Aldridge'ın başı çektiği imza döneminin satır başlarını derledik.",http://www.socratesdergi.com/2015/07/17/olu-sezon/,http://www.socratesdergi.com/author/bugra-balaban/
"ŞAMPİYON MESSI, İKİNCİ KİM?",Emre Özcan,Avrupa'nın En İyi Futbolcusu Ödülü bu yıl kime gidecek? Emre Özcan değerlendirdi. ,http://www.socratesdergi.com/2015/07/17/sampiyon-messi-ikinci-kim/,http://www.socratesdergi.com/author/emreozcan/
Kerem Tunçeri’nin Sonları,Socrates,"Kerem Tunçeri, Türkiye basketbol tarihinin en unutulmaz 'son saniye' anında başroldeydi. Onun aklında kalan diğer son saniyeleri Socrates'e anlattı.",http://www.socratesdergi.com/2015/07/16/kerem-tuncerinin-sonlari/,http://www.socratesdergi.com/author/socratesdergi/
En Zorlu Gün,Socrates,Team SKY’dan Geraint Thomas’a göre Pireneler’in en zorlu etabına geldik.,http://www.socratesdergi.com/2015/07/16/en-zorlu-gun/,http://www.socratesdergi.com/author/socratesdergi/
Zaman Yolcusu,Socrates,Federer’in efsanesi kaybetmesine rağmen sürmekte. Peki onu bu kadar özel yapan şey ne? ,http://www.socratesdergi.com/2015/07/15/zaman-yolcusu/,http://www.socratesdergi.com/author/socratesdergi/
Froome Ne Yaptı?,İNAN ÖZDEMİR,Chris Froome'un 2015 Fransa Bisiklet Turu'nun ilk tırmanış etabındaki sarsıcı performansının ardından bir yolculuğa çıkalım.,http://www.socratesdergi.com/2015/07/15/froome-ne-yapti/,http://www.socratesdergi.com/author/inanozdemir/
Carlıto’nun Yolu,Socrates,Carlos Tevez evine döndü. Onu evinde 49.000 kişi karşıladı. Maradona dahil...,http://www.socratesdergi.com/2015/07/14/carlitonun-yolu/,http://www.socratesdergi.com/author/socratesdergi/
İşteki ilk gün!,Socrates,"Barcelona, yeni sezon çalışmalarına başladı. Arda Turan da yeni takım arkadaşlarıyla tanıştı.",http://www.socratesdergi.com/2015/07/13/isteki-ilk-gun/,http://www.socratesdergi.com/author/socratesdergi/
"Kimdi Giden, Kimdi Kalan?",Fatih Demireli,"Bazı oyuncular, bazı kulüplerin kaderidir. Transfer onlar için de bazen kaçınılmaz olsa da, arkalarında bıraktıklarıyla aslında 'elveda' demezler. Tıpkı Bastian Schweinsteiger gibi...",http://www.socratesdergi.com/2015/07/13/hicbir-zaman-tam-olarak-gitmezsin/,http://www.socratesdergi.com/author/fatihdemireli/
Serena nasıl kurtulur?,Sevecen Tunç,"Spor, beden ve kadınlık üzerine ince bir sitem...",http://www.socratesdergi.com/2015/07/13/serena-nasil-kurtulur/,http://www.socratesdergi.com/author/sevecen-tunc/
Beş Kişiden Fazlası İçin,Kutay Ersöz,"Şota Arveladze geri döndüğü Trabzonspor'da neler yapabilir? Belki kupa kazanamaz, ama yine de çok fazla değişikliğe imza atabilir.",http://www.socratesdergi.com/2015/07/13/bes-kisiden-fazlasi-icin/,http://www.socratesdergi.com/author/kutayersoz/
Şampiyonluk Dansı,Socrates,"Serena Willams ve Novak Djokovic, Wimbledon zaferlerini dans ederek kutladı. ",http://www.socratesdergi.com/2015/07/13/sampiyonluk-dansi/,http://www.socratesdergi.com/author/socratesdergi/
İlklerin Adamı,Socrates,"Daniel Teklehaimanot, 2015 Fransa Turu'nda şimdiden adını unutulmazlar arasına yazdı. ",http://www.socratesdergi.com/2015/07/13/ilklerin-adami/,http://www.socratesdergi.com/author/socratesdergi/
Kazanmanın Beş Yolu,Socrates,"Tenis analisti Peter Bodo, Federer'in kazanma şansını değerlendirdi. Djokovic yenilebilir mi?",http://www.socratesdergi.com/2015/07/12/kazanmanin-bes-yolu/,http://www.socratesdergi.com/author/socratesdergi/
Oyunun Adaleti,Socrates,"Ege Üniversitesi Felsefe Bölüm Başkanı Nilgün Toker, Djokovic-Nadal-Federer tartışmasına felsefi açıdan baktı.  ",http://www.socratesdergi.com/2015/07/12/oyunun-adaleti/,http://www.socratesdergi.com/author/socratesdergi/
"Federer mi, Djokovic mi?",Socrates,2015 Wimbledon'da son gün. Djokovic mi Federer mi tartışmasına farklı açıdan bakıyoruz. ,http://www.socratesdergi.com/2015/07/12/federer-mi-djokovic-mi/,http://www.socratesdergi.com/author/socratesdergi/
İmkansız Görevin Ardından,Aras YETİŞ,Serena Williams 21. Grand Slam şampiyonluğuna Wimbledon’da ulaştı. Peki Garbine Muguruza ile olan hikâyeleri ne zaman başlamıştı?,http://www.socratesdergi.com/2015/07/11/imkansiz-gorevin-ardindan/,http://www.socratesdergi.com/author/arasyetis/
Orson Welles’in Turu,İNAN ÖZDEMİR,Orson Welles 1950 Fransa Bisiklet Turu'nun açılışını yapmıştı. Ünlü yönetmenin arşivlerde kalan Paris serüvenini hatırlayalım.,http://www.socratesdergi.com/2015/07/11/orson-wellesin-turu/,http://www.socratesdergi.com/author/inanozdemir/
Tepki mi Katkı mı?,Socrates,"Passolig uygulaması ikinci sezonuna girmek üzereyken, Göztepe Kulübü'nden ilginç bir karar geldi.",http://www.socratesdergi.com/2015/07/11/tepki-mi-odul-mu/,http://www.socratesdergi.com/author/socratesdergi/
Ayağa Kalkan Gurbetçi,Kutay Ersöz,"Göz önünde olan futbolcuların analizleri daha kolay yapılır. İlginç olansa göz önünde olmayanların hikâyeleri. Süper Lig'de ıslıklanan Nadir, birden ortaya çıktı ve Celtic'e transfer oldu.",http://www.socratesdergi.com/2015/07/10/ayaga-kalkan-gurbetci/,http://www.socratesdergi.com/author/kutayersoz/
TEŞEKKÜRLER RIP CITY!,Socrates,"Portland'da bir dönem sona eriyor. Takımdan ayrılan Wesley Matthews, taraftarlara bir mektupla veda etti.",http://www.socratesdergi.com/2015/07/10/tesekkurler-rip-city-2/,http://www.socratesdergi.com/author/socratesdergi/
Arda’nın İlk Günü,Socrates,"Barcelona Kulübü, Arda'nın şehirdeki ilk gününü özet geçen bir video yayınladı.",http://www.socratesdergi.com/2015/07/10/ardanin-ilk-gunu/,http://www.socratesdergi.com/author/socratesdergi/
Tepki adaletsizliği,Kutay Ersöz,"Türkiye, gelir adaletsizliğini futbolcu maaşları üzerinden tartışmayı seviyor. Acaba tepki başka yönlere dağılsa, daha adil sonuçlar doğmaz mıydı...",http://www.socratesdergi.com/2015/07/09/tepki-adaletsizligi/,http://www.socratesdergi.com/author/kutayersoz/
Roger’ı Nasıl Yenersiniz?,Socrates,"Wimbledon yarı finalinde yeniden Roger Federer’in karşısına çıkacak Andy Murray, onu nasıl yenebildiğini BBC’ye anlattı.",http://www.socratesdergi.com/2015/07/09/rogeri-nasil-yenersiniz/,http://www.socratesdergi.com/author/socratesdergi/
“BU BENİM RÜYAMDI”,Socrates,"Arda Turan ilk röportajını Barcelona resmî sitesi adına, Övgü Doğan ile Pau Campaña'ya verdi. ",http://www.socratesdergi.com/2015/07/08/benim-ruyamdi/,http://www.socratesdergi.com/author/socratesdergi/
Socrates Bundle’da,Socrates,"Socrates Dergi'nin internet içeriği, artık 30'dan fazla ülkede yayında olan haber okuma uygulaması Bundle'dan da takip edilebilir olacak.",http://www.socratesdergi.com/2015/07/08/socrates-bundleda/,http://www.socratesdergi.com/author/socratesdergi/
O Golün Öncesi,Socrates,"2015 Kadınlar Dünya Kupası'ndaki olağanüstü performansıyla adından söz ettiren Carli Lloyd, turnuva öncesi Howler dergisine konuşmuştu...",http://www.socratesdergi.com/2015/07/08/o-golun-oncesi/,http://www.socratesdergi.com/author/socratesdergi/
Yin Yang ve Barcelona,Kutay Ersöz,"Arda Turan'ın sahip olduğu özellikler onu Galatasaray'da tartışılan bir isim haline getirdi, İspanya'da ise aynı özellikler ona Barcelona yolunu açtı.",http://www.socratesdergi.com/2015/07/07/yin-yang-ve-barcelona/,http://www.socratesdergi.com/author/kutayersoz/
Kazalardan Kaçmak,Socrates,"Fransa Turu'nun üçüncü etabına damga vuran, bir kaza oldu. Tejay van Garderen konu hakkındaki düşüncelerini birkaç gün önce yazmıştı. ",http://www.socratesdergi.com/2015/07/07/kazalardan-kacmak/,http://www.socratesdergi.com/author/socratesdergi/
‘Sarı Ok’ Etkisi,Socrates,"Birçoklarına göre tarihin en komple futbolcusu olan Alfredo Di Stefano’yu, futbol dünyasının efsane isimleri anlatıyor. ",http://www.socratesdergi.com/2015/07/07/sari-ok-etkisi-2/,http://www.socratesdergi.com/author/socratesdergi/
Ses Sese Karşı,İNAN ÖZDEMİR,"Bir kaza, 2015 Fransa Bisiklet Turu'na damgasını vurdu. Hakkında biraz daha ses çıkarmaya devam edebiliriz. ",http://www.socratesdergi.com/2015/07/07/ses-sese-karsi/,http://www.socratesdergi.com/author/inanozdemir/
Seneye görüşürüz!,Socrates,"Copa America sona erdi. Kazananı, kaybedeni, saha içini bir kenara bırakınca geriye ilginç anılar kaldı.",http://www.socratesdergi.com/2015/07/06/seneye-gorusuruz/,http://www.socratesdergi.com/author/socratesdergi/
BIELSAMPAOLISMO,İbrahim Altınsay,"Jorge Sampaoli, Şili'ye tarihindeki ilk Copa America zaferini yaşattı. Socrates'in ilk sayısında başarılı teknik adamı İbrahim Altınsay değerlendirmişti.",http://www.socratesdergi.com/2015/07/05/bielsampaolismo/,http://www.socratesdergi.com/author/ibrahimaltinsay/
DOĞU’NUN LİMANLARI,Can Önduygu,"Sporting’deki ikinci macerasında da sınıfı geçen Nani, Manchester’a vedasından sonra büyüsünü Kadıköy’e taşımaya çalışacak.",http://www.socratesdergi.com/2015/07/05/dogunun-limanlari/,http://www.socratesdergi.com/author/canonduygu/
Le Tour’un Sayıları,Socrates,Fransa Bisiklet Turu’nun rakamlarıyla bir yolculuğa çıkıyoruz. ,http://www.socratesdergi.com/2015/07/05/le-tourun-sayilari/,http://www.socratesdergi.com/author/socratesdergi/
Küllerinden Doğabilir Mi?,Erman Yaşar,"Bursaspor, geride kalan sezonun gol kralı Fernandao'dan doğan boşluğu birkaç yıl öncesinin genç yeteneği Tomas Necid ile doldurma yoluna gitti. Çek futbolunun kendisine bağladığı umutlara karşılık veremeyen Necid, Bursaspor'da yeniden doğar mı? Erman Yaşar değerlendirdi...",http://www.socratesdergi.com/2015/07/04/kullerinden-dogabilir-mi/,http://www.socratesdergi.com/author/ermanyasar/
Güleç bir Savaşçı: Lukas Podolski,Fatih Demireli,"Birkaç yıldır konuşulan transfer nihayet bugün gerçekleşti ve Lukas Podolski, arkasında bir hayat hikâyesi ile birlikte Galatasaray'a geldi. O hikâyeyi Fatih Demireli anlattı...",http://www.socratesdergi.com/2015/07/04/gulec-bir-savasci-lukas-podolski/,http://www.socratesdergi.com/author/fatihdemireli/
22 yıllık hasret,Socrates,"Güney Amerika'nın en başarılı futbol ülkelerinden biri olan Arjantin, Copa America'yı 22 senedir kazanamıyor. Hasret bu hafta sonu sona erebilir.",http://www.socratesdergi.com/2015/07/04/22-yillik-hasret/,http://www.socratesdergi.com/author/socratesdergi/
JIM MORRISON GÖZALTINDA,Onur Erdem,"Gözaltına alınma hikâyeleri ünlüydü, bunların ilki bir Amerikan futbolu maçındaydı...",http://www.socratesdergi.com/2015/07/03/jim-morrison-gozaltinda/,http://www.socratesdergi.com/author/onurerdem/
“PAO’nun teklifini reddetmedim”,Uğur Ozan Sulak,"Pınar Karşıyaka'nın koçu Ufuk Sarıca, Socrates'e konuştu.",http://www.socratesdergi.com/2015/07/02/ufuk-sarica-pao-teklifini-socrates-ozel-reddetmedim/,http://www.socratesdergi.com/author/ugurozansulak/
Kısa ve acısız,Kutay Ersöz,Futbolcular ikiye ayrılır. Kulüplerinde başarılı olanlar ve başarısız olanlar. Başarılı olanlar da ikiye ayrılır. Uzun süre takımlarına hizmet edenler ve bir sezonda sayısız hatıra bırakıp unutulmazlar arasına girenler...,http://www.socratesdergi.com/2015/07/02/kisa-ve-acisiz/,http://www.socratesdergi.com/author/kutayersoz/
Emekli Bir NBA Oyuncusu Ne Yapar?,Socrates,Steve Nash anlatıyor.,http://www.socratesdergi.com/2015/07/01/emekli-bir-nba-oyuncusu-ne-yapar/,http://www.socratesdergi.com/author/socratesdergi/
Daha güneşli günlere…,Caner Eler,Socrates'in dördüncü sayısında ana konu: Aşk. ,http://www.socratesdergi.com/2015/07/01/daha-gunesli-gunlere/,http://www.socratesdergi.com/author/canereler/
Rusty Giderken,Aras YETİŞ,"2002 şampiyonu Lleyton Hewitt, Wimbledon kariyerinin son maçını oynadı. Peki bizler onu nasıl hatırlıyoruz?",http://www.socratesdergi.com/2015/06/30/rusty-giderken/,http://www.socratesdergi.com/author/arasyetis/
Renkli Rüyalar Yarışı,Socrates,"Fransa Turu denince akla gelen ilk şeylerden biri, herkesin peşinde olduğu mayolar. Sarı, yeşil, kırmızı-beyaz... Peki bu renkler ne ifade ediyor?",http://www.socratesdergi.com/2015/06/29/renkli-ruyalar-yarisi/,http://www.socratesdergi.com/author/socratesdergi/
Yarı Final Gerginliği,Volkan Ağır,Güney Amerika'da gözler Copa America'ya çevrildi. Yarı finaller öncesinde dört ülkede de şampiyonluk heyecanı yaşanıyor.,http://www.socratesdergi.com/2015/06/29/copa-americada-yari-final-gerginligi/,http://www.socratesdergi.com/author/volkanagir/
Ah bir de Paraguay olmasa!,Kutay Ersöz,"Brezilya, Copa America'yı tarihinde 8 kez kazandı. Eğer Paraguay olmasaydı bu sayı daha fazla olabilirdi.",http://www.socratesdergi.com/2015/06/28/ah-bir-de-paraguay-olmasa/,http://www.socratesdergi.com/author/kutayersoz/
Geliyor Gönüllerin Efendisi,Müthiş Can Ölçer,28 Haziran 2015 Pazar Günü her atın hayatında sadece bir kez koşabileceği Gazi Koşusu koşulacak.  Peki bu yarışın anlam ve önemi ne?,http://www.socratesdergi.com/2015/06/27/geliyor-gonullerin-efendisi/,http://www.socratesdergi.com/author/muthiscan/
Lanet sona erdi,Kutay Ersöz,"Arjantin, Kolombiya'yı penaltı atışları sonunda mağlup etti. Bu uzun süredir görülen bir şey değildi!",http://www.socratesdergi.com/2015/06/27/lanet-sona-erdi/,http://www.socratesdergi.com/author/kutayersoz/
